sound_id,game_zone,source_type,sub_category,audioset_class,all_labels,fname,file_path,source_dataset,original_fname,duration_sec,ambiguous
Music_222271,Music,Musical,Crash cymbal,Crash cymbal,"Crash cymbal, Percussion, Cymbal, Musical instrument, Music",222271,Audio/Music/222271,FSD50K,222271,,False
Music_3431,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",3431,Audio/Music/3431,FSD50K,3431,,False
Music_130410,Music,Musical,Tabla,Tabla,"Tabla, Drum, Percussion, Musical instrument, Music",130410,Audio/Music/130410,FSD50K,130410,,False
Music_373599,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",373599,Audio/Music/373599,FSD50K,373599,,False
Music_222924,Music,Musical,Gong,Gong,"Gong, Percussion, Musical instrument, Music",222924,Audio/Music/222924,FSD50K,222924,,False
Music_355296,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",355296,Audio/Music/355296,FSD50K,355296,,False
Music_86662,Music,Musical,Rattle (instrument),Rattle (instrument),"Rattle (instrument), Percussion, Musical instrument, Music",86662,Audio/Music/86662,FSD50K,86662,,False
Music_26468,Music,Musical,Drum kit,Drum kit,"Drum kit, Percussion, Musical instrument, Music",26468,Audio/Music/26468,FSD50K,26468,,False
Music_58028,Music,Musical,Strum,Strum,"Strum, Guitar, Plucked string instrument, Musical instrument, Music",58028,Audio/Music/58028,FSD50K,58028,,False
Music_205570,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",205570,Audio/Music/205570,FSD50K,205570,,False
Music_116942,Music,Musical,Harmonica,Harmonica,"Harmonica, Musical instrument, Music",116942,Audio/Music/116942,FSD50K,116942,,False
Music_216754,Music,Musical,Marimba and xylophone,Marimba and xylophone,"Marimba and xylophone, Mallet percussion, Percussion, Musical instrument, Music",216754,Audio/Music/216754,FSD50K,216754,,False
Music_101136,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",101136,Audio/Music/101136,FSD50K,101136,,False
Music_148582,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",148582,Audio/Music/148582,FSD50K,148582,,False
Music_277124,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",277124,Audio/Music/277124,FSD50K,277124,,False
Music_64718,Music,Musical,Electric guitar,Electric guitar,"Electric guitar, Guitar, Plucked string instrument, Musical instrument, Music",64718,Audio/Music/64718,FSD50K,64718,,False
Music_276057,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",276057,Audio/Music/276057,FSD50K,276057,,False
Music_397439,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",397439,Audio/Music/397439,FSD50K,397439,,False
Music_359081,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",359081,Audio/Music/359081,FSD50K,359081,,False
Music_13450,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",13450,Audio/Music/13450,FSD50K,13450,,False
Music_350888,Music,Musical,Guitar,Guitar,"Guitar, Plucked string instrument, Musical instrument, Music",350888,Audio/Music/350888,FSD50K,350888,,False
Music_119182,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",119182,Audio/Music/119182,FSD50K,119182,,False
Music_88437,Music,Musical,Bass drum,Bass drum,"Bass drum, Drum, Percussion, Musical instrument, Music",88437,Audio/Music/88437,FSD50K,88437,,False
Music_412841,Music,Musical,Bass guitar,Bass guitar,"Bass guitar, Guitar, Plucked string instrument, Musical instrument, Music",412841,Audio/Music/412841,FSD50K,412841,,False
Music_246788,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",246788,Audio/Music/246788,FSD50K,246788,,False
Music_48044,Music,Musical,Singing,Singing,"Singing, Human voice",48044,Audio/Music/48044,FSD50K,48044,,False
Music_21702,Music,Musical,Singing,Singing,"Singing, Musical instrument, Human voice, Music",21702,Audio/Music/21702,FSD50K,21702,,False
Music_324053,Music,Musical,Electric guitar,Electric guitar,"Electric guitar, Guitar, Plucked string instrument, Musical instrument, Music",324053,Audio/Music/324053,FSD50K,324053,,False
Music_352288,Music,Musical,Tambourine,Tambourine,"Tambourine, Percussion, Musical instrument, Music",352288,Audio/Music/352288,FSD50K,352288,,False
Music_411575,Music,Musical,Gong,Gong,"Gong, Percussion, Musical instrument, Music",411575,Audio/Music/411575,FSD50K,411575,,False
Music_15861,Music,Musical,Strum,Strum,"Strum, Guitar, Plucked string instrument, Musical instrument, Music",15861,Audio/Music/15861,FSD50K,15861,,False
Music_247758,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",247758,Audio/Music/247758,FSD50K,247758,,False
Music_11660,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",11660,Audio/Music/11660,FSD50K,11660,,False
Music_119296,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",119296,Audio/Music/119296,FSD50K,119296,,False
Music_106748,Music,Musical,Guitar,Guitar,"Guitar, Plucked string instrument, Musical instrument, Music",106748,Audio/Music/106748,FSD50K,106748,,False
Music_354336,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",354336,Audio/Music/354336,FSD50K,354336,,False
Music_138728,Music,Musical,Hi-hat,Hi-hat,"Hi-hat, Cymbal, Percussion, Musical instrument, Music",138728,Audio/Music/138728,FSD50K,138728,,False
Music_357596,Music,Musical,Trumpet,Trumpet,"Trumpet, Brass instrument, Musical instrument, Music",357596,Audio/Music/357596,FSD50K,357596,,False
Music_119293,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",119293,Audio/Music/119293,FSD50K,119293,,False
Music_426032,Music,Musical,Drum,Drum,"Drum, Drum kit, Percussion, Musical instrument, Music",426032,Audio/Music/426032,FSD50K,426032,,False
Music_126469,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",126469,Audio/Music/126469,FSD50K,126469,,False
Music_359573,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",359573,Audio/Music/359573,FSD50K,359573,,False
Music_38912,Music,Musical,Bass drum,Bass drum,"Bass drum, Drum, Percussion, Musical instrument, Music",38912,Audio/Music/38912,FSD50K,38912,,False
Music_239777,Music,Musical,Bass guitar,Bass guitar,"Bass guitar, Guitar, Plucked string instrument, Musical instrument, Music",239777,Audio/Music/239777,FSD50K,239777,,False
Music_81653,Music,Musical,Snare drum,Snare drum,"Snare drum, Drum, Percussion, Musical instrument, Music",81653,Audio/Music/81653,FSD50K,81653,,False
Music_275363,Music,Musical,Bass guitar,Bass guitar,"Bass guitar, Guitar, Plucked string instrument, Musical instrument, Music",275363,Audio/Music/275363,FSD50K,275363,,False
Music_254566,Music,Musical,Drum kit,Drum kit,"Drum kit, Percussion, Musical instrument, Music",254566,Audio/Music/254566,FSD50K,254566,,False
Music_248625,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",248625,Audio/Music/248625,FSD50K,248625,,False
Music_356933,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",356933,Audio/Music/356933,FSD50K,356933,,False
Music_426030,Music,Musical,Drum,Drum,"Drum, Drum kit, Percussion, Musical instrument, Music",426030,Audio/Music/426030,FSD50K,426030,,False
Music_374073,Music,Musical,Trumpet,Trumpet,"Trumpet, Brass instrument, Musical instrument, Music",374073,Audio/Music/374073,FSD50K,374073,,False
Music_136017,Music,Musical,Crash cymbal,Crash cymbal,"Crash cymbal, Cymbal, Percussion, Musical instrument, Music",136017,Audio/Music/136017,FSD50K,136017,,False
Music_383647,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",383647,Audio/Music/383647,FSD50K,383647,,False
Music_65720,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",65720,Audio/Music/65720,FSD50K,65720,,False
Music_359090,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",359090,Audio/Music/359090,FSD50K,359090,,False
Music_32003,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",32003,Audio/Music/32003,FSD50K,32003,,False
Music_405958,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",405958,Audio/Music/405958,FSD50K,405958,,False
Music_196004,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",196004,Audio/Music/196004,FSD50K,196004,,False
Music_142278,Music,Musical,Snare drum,Snare drum,"Snare drum, Drum, Percussion, Musical instrument, Music",142278,Audio/Music/142278,FSD50K,142278,,False
Music_148519,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",148519,Audio/Music/148519,FSD50K,148519,,False
Music_419028,Music,Musical,Drum kit,Drum kit,"Drum kit, Percussion, Musical instrument, Music",419028,Audio/Music/419028,FSD50K,419028,,False
Music_116869,Music,Musical,Harmonica,Harmonica,"Harmonica, Musical instrument, Music",116869,Audio/Music/116869,FSD50K,116869,,False
Music_46703,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",46703,Audio/Music/46703,FSD50K,46703,,False
Music_357005,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",357005,Audio/Music/357005,FSD50K,357005,,False
Music_44971,Music,Musical,Hi-hat,Hi-hat,"Hi-hat, Cymbal, Percussion, Musical instrument, Music",44971,Audio/Music/44971,FSD50K,44971,,False
Music_119224,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",119224,Audio/Music/119224,FSD50K,119224,,False
Music_382847,Music,Musical,Tambourine,Tambourine,"Tambourine, Percussion, Musical instrument, Music",382847,Audio/Music/382847,FSD50K,382847,,False
Music_26776,Music,Musical,Accordion,Accordion,"Accordion, Musical instrument, Music",26776,Audio/Music/26776,FSD50K,26776,,False
Music_246729,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",246729,Audio/Music/246729,FSD50K,246729,,False
Music_183071,Music,Musical,Acoustic guitar,Acoustic guitar,"Acoustic guitar, Guitar, Plucked string instrument, Musical instrument, Music",183071,Audio/Music/183071,FSD50K,183071,,False
Music_321314,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",321314,Audio/Music/321314,FSD50K,321314,,False
Music_154022,Music,Musical,Acoustic guitar,Acoustic guitar,"Acoustic guitar, Guitar, Plucked string instrument, Musical instrument, Music",154022,Audio/Music/154022,FSD50K,154022,,False
Music_412456,Music,Musical,Singing,Singing,"Singing, Human voice",412456,Audio/Music/412456,FSD50K,412456,,False
Music_177256,Music,Musical,Plucked string instrument,Plucked string instrument,"Plucked string instrument, Musical instrument, Music",177256,Audio/Music/177256,FSD50K,177256,,False
Music_13198,Music,Musical,Bass drum,Bass drum,"Bass drum, Drum, Percussion, Musical instrument, Music",13198,Audio/Music/13198,FSD50K,13198,,False
Music_40502,Music,Musical,Electric guitar,Electric guitar,"Electric guitar, Guitar, Plucked string instrument, Musical instrument, Music",40502,Audio/Music/40502,FSD50K,40502,,False
Music_354329,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",354329,Audio/Music/354329,FSD50K,354329,,False
Music_259687,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",259687,Audio/Music/259687,FSD50K,259687,,False
Music_142264,Music,Musical,Snare drum,Snare drum,"Snare drum, Drum, Percussion, Musical instrument, Music",142264,Audio/Music/142264,FSD50K,142264,,False
Music_40496,Music,Musical,Electric guitar,Electric guitar,"Electric guitar, Guitar, Plucked string instrument, Musical instrument, Music",40496,Audio/Music/40496,FSD50K,40496,,False
Music_247225,Music,Musical,Trumpet,Trumpet,"Trumpet, Brass instrument, Musical instrument, Music",247225,Audio/Music/247225,FSD50K,247225,,False
Music_64743,Music,Musical,Electric guitar,Electric guitar,"Electric guitar, Guitar, Plucked string instrument, Musical instrument, Music",64743,Audio/Music/64743,FSD50K,64743,,False
Music_153614,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",153614,Audio/Music/153614,FSD50K,153614,,False
Music_256371,Music,Musical,Singing,Singing,"Singing, Human voice",256371,Audio/Music/256371,FSD50K,256371,,False
Music_377349,Music,Musical,Hi-hat,Hi-hat,"Hi-hat, Cymbal, Percussion, Musical instrument, Music",377349,Audio/Music/377349,FSD50K,377349,,False
Music_355273,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",355273,Audio/Music/355273,FSD50K,355273,,False
Music_13455,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",13455,Audio/Music/13455,FSD50K,13455,,False
Music_355277,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",355277,Audio/Music/355277,FSD50K,355277,,False
Music_154350,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",154350,Audio/Music/154350,FSD50K,154350,,False
Music_14303,Music,Musical,Strum,Strum,"Strum, Guitar, Plucked string instrument, Musical instrument, Music",14303,Audio/Music/14303,FSD50K,14303,,False
Music_247907,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",247907,Audio/Music/247907,FSD50K,247907,,False
Music_275367,Music,Musical,Bass guitar,Bass guitar,"Bass guitar, Guitar, Plucked string instrument, Musical instrument, Music",275367,Audio/Music/275367,FSD50K,275367,,False
Music_354888,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",354888,Audio/Music/354888,FSD50K,354888,,False
Music_162941,Music,Musical,Bass guitar,Bass guitar,"Bass guitar, Guitar, Plucked string instrument, Musical instrument, Music",162941,Audio/Music/162941,FSD50K,162941,,False
Music_316010,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",316010,Audio/Music/316010,FSD50K,316010,,False
Music_248972,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",248972,Audio/Music/248972,FSD50K,248972,,False
Music_154352,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",154352,Audio/Music/154352,FSD50K,154352,,False
Music_143337,Music,Musical,Snare drum,Snare drum,"Snare drum, Drum, Percussion, Musical instrument, Music",143337,Audio/Music/143337,FSD50K,143337,,False
Music_358759,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",358759,Audio/Music/358759,FSD50K,358759,,False
Music_248822,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",248822,Audio/Music/248822,FSD50K,248822,,False
Music_373600,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",373600,Audio/Music/373600,FSD50K,373600,,False
Music_138847,Music,Musical,Hi-hat,Hi-hat,"Hi-hat, Cymbal, Percussion, Musical instrument, Music",138847,Audio/Music/138847,FSD50K,138847,,False
Music_354485,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",354485,Audio/Music/354485,FSD50K,354485,,False
Music_19545,Music,Musical,Singing,Singing,"Singing, Human voice",19545,Audio/Music/19545,FSD50K,19545,,False
Music_374443,Music,Musical,Bowed string instrument,Bowed string instrument,"Bowed string instrument, Musical instrument, Music",374443,Audio/Music/374443,FSD50K,374443,,False
Music_333747,Music,Musical,Organ,Organ,"Organ, Keyboard (musical), Musical instrument, Music",333747,Audio/Music/333747,FSD50K,333747,,False
Music_248847,Music,Musical,Wind instrument and woodwind instrument,Wind instrument and woodwind instrument,"Wind instrument and woodwind instrument, Musical instrument, Music",248847,Audio/Music/248847,FSD50K,248847,,False
Music_252320,Music,Musical,Acoustic guitar,Acoustic guitar,"Acoustic guitar, Guitar, Plucked string instrument, Musical instrument, Music",252320,Audio/Music/252320,FSD50K,252320,,False
Music_195065,Music,Musical,Piano,Piano,"Piano, Keyboard (musical), Musical instrument, Music",195065,Audio/Music/195065,FSD50K,195065,,False
Lab_211608,Lab,Electroacoustic,Typing,Typing,"Typing, Domestic sounds and home sounds",211608,Audio/Lab/211608,FSD50K,211608,,False
Lab_352958,Lab,Electroacoustic,Telephone,Telephone,"Telephone, Typing, Alarm, Domestic sounds and home sounds",352958,Audio/Lab/352958,FSD50K,352958,,False
Lab_254723,Lab,Electroacoustic,Squeak,Squeak,"Squeak, Cupboard open or close, Domestic sounds and home sounds",254723,Audio/Lab/254723,FSD50K,254723,,False
Lab_88820,Lab,Electroacoustic,Glass,Glass,Glass,88820,Audio/Lab/88820,FSD50K,88820,,False
Lab_90975,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",90975,Audio/Lab/90975,FSD50K,90975,,False
Lab_135699,Lab,Electroacoustic,Glass,Glass,Glass,135699,Audio/Lab/135699,FSD50K,135699,,False
Lab_90546,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",90546,Audio/Lab/90546,FSD50K,90546,,False
Lab_267290,Lab,Electroacoustic,Glass,Glass,Glass,267290,Audio/Lab/267290,FSD50K,267290,,False
Lab_273891,Lab,Electroacoustic,Wind chime,Wind chime,"Wind chime, Chime, Bell",273891,Audio/Lab/273891,FSD50K,273891,,False
Lab_209310,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",209310,Audio/Lab/209310,FSD50K,209310,,False
Lab_90541,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",90541,Audio/Lab/90541,FSD50K,90541,,False
Lab_186925,Lab,Electroacoustic,Boom,Boom,"Boom, Explosion",186925,Audio/Lab/186925,FSD50K,186925,,False
Lab_228611,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",228611,Audio/Lab/228611,FSD50K,228611,,False
Lab_377687,Lab,Electroacoustic,Bell,Bell,Bell,377687,Audio/Lab/377687,FSD50K,377687,,False
Lab_377723,Lab,Electroacoustic,Bell,Bell,Bell,377723,Audio/Lab/377723,FSD50K,377723,,False
Lab_353928,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Explosion, Boom, Glass",353928,Audio/Lab/353928,FSD50K,353928,,False
Lab_402521,Lab,Electroacoustic,Bell,Bell,Bell,402521,Audio/Lab/402521,FSD50K,402521,,False
Lab_173605,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",173605,Audio/Lab/173605,FSD50K,173605,,False
Lab_408225,Lab,Electroacoustic,Glass,Glass,Glass,408225,Audio/Lab/408225,FSD50K,408225,,False
Lab_318967,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",318967,Audio/Lab/318967,FSD50K,318967,,False
Lab_17872,Lab,Electroacoustic,Squeak,Squeak,Squeak,17872,Audio/Lab/17872,FSD50K,17872,,False
Lab_345844,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",345844,Audio/Lab/345844,FSD50K,345844,,False
Lab_91187,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",91187,Audio/Lab/91187,FSD50K,91187,,False
Lab_198345,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",198345,Audio/Lab/198345,FSD50K,198345,,False
Lab_173558,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",173558,Audio/Lab/173558,FSD50K,173558,,False
Lab_109830,Lab,Electroacoustic,Squeak,Squeak,Squeak,109830,Audio/Lab/109830,FSD50K,109830,,False
Lab_49168,Lab,Electroacoustic,Wind chime,Wind chime,"Wind chime, Chime, Bell",49168,Audio/Lab/49168,FSD50K,49168,,False
Lab_152888,Lab,Electroacoustic,Squeak,Squeak,"Squeak, Door, Domestic sounds and home sounds",152888,Audio/Lab/152888,FSD50K,152888,,False
Lab_208696,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Crushing, Glass",208696,Audio/Lab/208696,FSD50K,208696,,False
Lab_256438,Lab,Electroacoustic,Typing,Typing,"Typing, Domestic sounds and home sounds",256438,Audio/Lab/256438,FSD50K,256438,,False
Lab_67479,Lab,Electroacoustic,Explosion,Explosion,Explosion,67479,Audio/Lab/67479,FSD50K,67479,,False
Lab_372091,Lab,Electroacoustic,Chime,Chime,"Chime, Bell",372091,Audio/Lab/372091,FSD50K,372091,,False
Lab_40969,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",40969,Audio/Lab/40969,FSD50K,40969,,False
Lab_259976,Lab,Electroacoustic,Squeak,Squeak,"Squeak, Rattle, Sliding door, Slam, Breathing, Respiratory sounds, Door, Domestic sounds and home sounds",259976,Audio/Lab/259976,FSD50K,259976,,False
Lab_204143,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",204143,Audio/Lab/204143,FSD50K,204143,,False
Lab_179173,Lab,Electroacoustic,Dishes and pots and pans,Dishes and pots and pans,"Dishes and pots and pans, Glass, Bell, Domestic sounds and home sounds",179173,Audio/Lab/179173,FSD50K,179173,,False
Lab_179233,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",179233,Audio/Lab/179233,FSD50K,179233,,False
Lab_186929,Lab,Electroacoustic,Boom,Boom,"Boom, Explosion",186929,Audio/Lab/186929,FSD50K,186929,,False
Lab_2510,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",2510,Audio/Lab/2510,FSD50K,2510,,False
Lab_211881,Lab,Electroacoustic,Explosion,Explosion,Explosion,211881,Audio/Lab/211881,FSD50K,211881,,False
Lab_89875,Lab,Electroacoustic,Tap,Tap,"Tap, Hammer, Glass, Tools",89875,Audio/Lab/89875,FSD50K,89875,,False
Lab_238420,Lab,Electroacoustic,Squeak,Squeak,Squeak,238420,Audio/Lab/238420,FSD50K,238420,,False
Lab_216290,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",216290,Audio/Lab/216290,FSD50K,216290,,False
Lab_67576,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",67576,Audio/Lab/67576,FSD50K,67576,,False
Lab_144510,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Domestic sounds and home sounds",144510,Audio/Lab/144510,FSD50K,144510,,False
Lab_126878,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",126878,Audio/Lab/126878,FSD50K,126878,,False
Lab_137034,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",137034,Audio/Lab/137034,FSD50K,137034,,False
Lab_220613,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",220613,Audio/Lab/220613,FSD50K,220613,,False
Lab_136544,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Domestic sounds and home sounds",136544,Audio/Lab/136544,FSD50K,136544,,False
Lab_62987,Lab,Electroacoustic,Chime,Chime,"Chime, Bell",62987,Audio/Lab/62987,FSD50K,62987,,False
Lab_369126,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",369126,Audio/Lab/369126,FSD50K,369126,,False
Lab_35866,Lab,Electroacoustic,Bell,Bell,Bell,35866,Audio/Lab/35866,FSD50K,35866,,False
Lab_104367,Lab,Electroacoustic,Squeak,Squeak,Squeak,104367,Audio/Lab/104367,FSD50K,104367,,False
Lab_90545,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",90545,Audio/Lab/90545,FSD50K,90545,,False
Lab_372917,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Domestic sounds and home sounds",372917,Audio/Lab/372917,FSD50K,372917,,False
Lab_51709,Lab,Electroacoustic,Chime,Chime,"Chime, Bell",51709,Audio/Lab/51709,FSD50K,51709,,False
Lab_42113,Lab,Electroacoustic,Squeak,Squeak,Squeak,42113,Audio/Lab/42113,FSD50K,42113,,False
Lab_193956,Lab,Electroacoustic,Typewriter,Typewriter,"Typewriter, Typing, Domestic sounds and home sounds",193956,Audio/Lab/193956,FSD50K,193956,,False
Lab_179230,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",179230,Audio/Lab/179230,FSD50K,179230,,False
Lab_242444,Lab,Electroacoustic,Glass,Glass,Glass,242444,Audio/Lab/242444,FSD50K,242444,,False
Lab_73061,Lab,Electroacoustic,Squeak,Squeak,Squeak,73061,Audio/Lab/73061,FSD50K,73061,,False
Lab_89811,Lab,Electroacoustic,Glass,Glass,Glass,89811,Audio/Lab/89811,FSD50K,89811,,False
Lab_89914,Lab,Electroacoustic,Tap,Tap,"Tap, Glass",89914,Audio/Lab/89914,FSD50K,89914,,False
Lab_377046,Lab,Electroacoustic,Glass,Glass,Glass,377046,Audio/Lab/377046,FSD50K,377046,,False
Lab_80401,Lab,Electroacoustic,Explosion,Explosion,Explosion,80401,Audio/Lab/80401,FSD50K,80401,,False
Lab_390718,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",390718,Audio/Lab/390718,FSD50K,390718,,False
Lab_50405,Lab,Electroacoustic,Wind chime,Wind chime,"Wind chime, Chime, Bell",50405,Audio/Lab/50405,FSD50K,50405,,False
Lab_193955,Lab,Electroacoustic,Typewriter,Typewriter,"Typewriter, Typing, Domestic sounds and home sounds",193955,Audio/Lab/193955,FSD50K,193955,,False
Lab_416288,Lab,Electroacoustic,Chink and clink,Chink and clink,"Chink and clink, Glass",416288,Audio/Lab/416288,FSD50K,416288,,False
Lab_11567,Lab,Electroacoustic,Squeak,Squeak,Squeak,11567,Audio/Lab/11567,FSD50K,11567,,False
Lab_193973,Lab,Electroacoustic,Typewriter,Typewriter,"Typewriter, Typing, Domestic sounds and home sounds",193973,Audio/Lab/193973,FSD50K,193973,,False
Lab_138332,Lab,Electroacoustic,Squeak,Squeak,Squeak,138332,Audio/Lab/138332,FSD50K,138332,,False
Lab_319943,Lab,Electroacoustic,Typewriter,Typewriter,"Typewriter, Typing, Domestic sounds and home sounds",319943,Audio/Lab/319943,FSD50K,319943,,False
Lab_65911,Lab,Electroacoustic,Church bell,Church bell,"Church bell, Bell",65911,Audio/Lab/65911,FSD50K,65911,,False
Lab_339638,Lab,Electroacoustic,Chink and clink,Chink and clink,"Chink and clink, Glass",339638,Audio/Lab/339638,FSD50K,339638,,False
Lab_379407,Lab,Electroacoustic,Chink and clink,Chink and clink,"Chink and clink, Glass",379407,Audio/Lab/379407,FSD50K,379407,,False
Lab_57464,Lab,Electroacoustic,Squeak,Squeak,Squeak,57464,Audio/Lab/57464,FSD50K,57464,,False
